1.0,0.0,0.6766604781150818,0.0,0.4796023666858673,0.0,0.0,0.7563290596008301,0.0,0.0,0.0,0.0,0.0,0.0,0.18002654612064362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492414832115173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.40615925192832947,0.0,0.0,0.0,0.266259104013443,0.9873158931732178,0.14869600534439087,0.0,0.0,0.0,0.2154572606086731,0.0,0.11937253177165985,0.14649996161460876,0.8527447581291199,0.8982743620872498,0.0,0.0,0.23430590331554413,0.0,0.0,0.0,0.0,0.44108590483665466,0.15493784844875336,0.0,0.0,0.0,0.5706551671028137,0.0,0.18876443803310394,0.0,0.14342884719371796,0.0,0.0,0.30383679270744324,0.0,0.7491889595985413,0.0,0.28909048438072205
0.6766604781150818,0.0,1.0,0.0,0.1111544817686081,0.0,0.0,0.2643435299396515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14121440052986145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.40615925192832947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18253812193870544,0.0,0.30829524993896484,0.0,0.0,0.826438844203949,0.7389205694198608,0.0,0.41415953636169434,0.0,0.9368839263916016,0.0,0.41488200426101685,0.2805200219154358,0.0,0.0,0.1636749655008316,0.0,0.0,0.13605721294879913,0.0,0.4509481191635132,0.0,0.0,0.0,0.0,0.0,0.0,0.3034776449203491,0.8412072658538818,0.36536434292793274,0.0
0.4796023666858673,0.0,0.1111544817686081,0.0,1.0,0.9414711594581604,0.0,0.36536434292793274,0.0,0.0,0.0,0.0,0.0,0.0,0.8012692928314209,0.7434093356132507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101111114025116,0.0,0.0,0.0,0.0,0.0,0.1362506002187729,0.27081021666526794,0.0,0.0,0.0,0.0,0.3230089247226715,0.0,0.0,0.0,0.3935101330280304
0.0,0.0,0.0,0.0,0.9414711594581604,1.0,0.0,0.21009081602096558,0.0,0.0,0.0,0.0,0.0,0.0,0.5986260771751404,0.9124479293823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10708268731832504,0.0,0.0,0.0,0.0,0.0,0.25438812375068665,0.4439615309238434,0.0,0.0,0.0,0.0,0.0,0.15324191749095917,0.0,0.0,0.59212327003479
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4032103717327118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26246002316474915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907210648059845,0.0,0.40920746326446533,0.0,0.3293137550354004,0.5152978301048279,0.30935734510421753,0.20229195058345795,0.41325727105140686,0.0,0.0,0.0,0.68534916639328,0.18701604008674622,0.0,0.20427754521369934
0.7563290596008301,0.266259104013443,0.2643435299396515,0.0,0.36536434292793274,0.21009081602096558,0.0,1.0,0.20268802344799042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11257665604352951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414532780647278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9873158931732178,0.0,0.0,0.0,0.0,0.0,0.20268802344799042,1.0,0.200555682182312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550265669822693,0.0,0.10068465769290924,0.0,0.0,0.0,0.0,0.0,0.35497164726257324,0.10526168346405029,0.0,0.0,0.0,0.6673164367675781,0.0,0.13919176161289215,0.0,0.19403985142707825,0.0,0.0,0.24426992237567902,0.12534163892269135,0.0,0.0,0.2218831181526184
0.0,0.14869600534439087,0.0,0.0,0.0,0.0,0.4032103717327118,0.0,0.200555682182312,1.0,0.0,0.0,0.6732218861579895,0.0,0.0,0.0,0.0,0.0,0.3299587368965149,0.0,0.940519392490387,0.0,0.0,0.0,0.0,0.4437757730484009,0.0,0.2030845731496811,0.0,0.20477604866027832,0.0,0.6711236238479614,0.0,0.0,0.0,0.9998319745063782,0.0,0.19965213537216187,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102426588535309,0.0,0.0,0.0,0.514194130897522,0.0,0.11004957556724548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.18253812193870544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12187033891677856,0.0,0.0,0.0,0.0,0.0,0.8751505017280579,0.0,0.2817699611186981,0.0,0.0,0.5889724493026733,0.0,0.0,0.0,0.1550852656364441,0.0,0.0,0.4023483991622925,0.0,0.3539101779460907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23905500769615173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732218861579895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646472096443176,0.0,0.19496434926986694,0.0,0.0,0.9285438656806946,0.0,0.0,0.0,0.6722057461738586,0.0,0.2041381299495697,0.0,0.0,0.3598814010620117,0.6842078566551208,0.0,0.6637014150619507,0.0,0.0,0.0,0.0,0.0
0.0,0.2154572606086731,0.0,0.30829524993896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12187033891677856,0.0,1.0,0.0,0.0,0.0,0.751367449760437,0.0,0.0,0.0,0.16595257818698883,0.0,0.0,0.0,0.0,0.0,0.10423893481492996,0.0,0.0,0.0,0.45522210001945496,0.0,0.0,0.0,0.0,0.0,0.0,0.22190415859222412,0.3899591267108917,0.6358410716056824,0.0,0.0
