1.0,0.4063681364059448,0.6264643669128418,0.0,0.0,0.0,0.9831903576850891,0.0,0.1238943338394165,0.10608303546905518,0.0,0.0,0.0,0.0,0.0,0.0,0.48403099179267883,0.9031873345375061,0.2097255438566208,0.0,0.7019698619842529,0.3614315688610077,0.0,0.17518451809883118,0.0,0.0,0.10796493291854858
0.4063681364059448,1.0,0.9461079239845276,0.0,0.0,0.2884678542613983,0.31203481554985046,0.15767322480678558,0.0,0.9071010947227478,0.0,0.0,0.0,0.0,0.0,0.42935171723365784,0.22429364919662476,0.6534581780433655,0.10225243866443634,0.0,0.48128941655158997,0.7236308455467224,0.0,0.7133370041847229,0.0,0.0,0.5669189691543579
0.6264643669128418,0.9461079239845276,1.0,0.0,0.0,0.1614537388086319,0.5225507616996765,0.0,0.0,0.7409003973007202,0.0,0.0,0.0,0.0,0.0,0.26349493861198425,0.11933212727308273,0.36567652225494385,0.0,0.0,0.19490645825862885,0.8948124051094055,0.0,0.5133506059646606,0.0,0.0,0.376224547624588
0.0,0.0,0.0,1.0,0.5334240198135376,0.0,0.0,0.141704261302948,0.4162079989910126,0.0,0.32041066884994507,0.6209594011306763,0.7810651063919067,0.5652667880058289,0.2659510672092438,0.0,0.0,0.0,0.27790868282318115,0.9271290302276611,0.0,0.0,0.3981989026069641,0.0,0.9886928200721741,0.8320478200912476,0.0
0.0,0.0,0.0,0.5334240198135376,1.0,0.6460956931114197,0.0,0.8405570983886719,0.44306403398513794,0.11739197373390198,0.20156069099903107,0.2878459692001343,0.17955268919467926,0.7223881483078003,0.9528464674949646,0.4802705645561218,0.10681049525737762,0.0,0.1255374401807785,0.7529206275939941,0.0,0.0,0.9725595116615295,0.2399856299161911,0.340699702501297,0.2248883694410324,0.35148611664772034
0.0,0.2884678542613983,0.1614537388086319,0.0,0.6460956931114197,1.0,0.0,0.94214928150177,0.6946839094161987,0.5249954462051392,0.4171733856201172,0.2401188164949417,0.2826788127422333,0.21961547434329987,0.8231894969940186,0.9625096917152405,0.23870103061199188,0.0,0.5445399284362793,0.26870742440223694,0.13192656636238098,0.0,0.5040298700332642,0.7521132826805115,0.0,0.0,0.8774176836013794
0.9831903576850891,0.31203481554985046,0.5225507616996765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38122057914733887,0.8171989321708679,0.14890260994434357,0.0,0.591094970703125,0.7656847834587097,0.0,0.0,0.0,0.0,0.0
0.0,0.15767322480678558,0.0,0.141704261302948,0.8405570983886719,0.94214928150177,0.0,1.0,0.17554257810115814,0.33424896001815796,0.6204618811607361,0.5765457153320312,0.4610481262207031,0.37746334075927734,0.961939811706543,0.8242842555046082,0.15056322515010834,0.0,0.3506244421005249,0.44309496879577637,0.0,0.0,0.711346447467804,0.5460187196731567,0.12057574838399887,0.0,0.6928660273551941
0.1238943338394165,0.0,0.0,0.4162079989910126,0.44306403398513794,0.6946839094161987,0.0,0.17554257810115814,1.0,0.13837677240371704,0.14850547909736633,0.9413279294967651,0.8237230777740479,0.0,0.1346352994441986,0.5280630588531494,0.7032942175865173,0.281451016664505,0.1475871056318283,0.6458974480628967,0.4853716492652893,0.0,0.10916674137115479,0.22003425657749176,0.5025131702423096,0.15649905800819397,0.39389246702194214
0.10608303546905518,0.9071010947227478,0.7409003973007202,0.0,0.11739197373390198,0.5249954462051392,0.0,0.33424896001815796,0.13837677240371704,1.0,0.0,0.0,0.0,0.0,0.21286502480506897,0.6916313767433167,0.4365862309932709,0.45157110691070557,0.16387952864170074,0.0,0.6205282211303711,0.4601380527019501,0.0,0.9302370548248291,0.0,0.0,0.8232175707817078
0.0,0.0,0.0,0.32041066884994507,0.20156069099903107,0.4171733856201172,0.0,0.6204618811607361,0.14850547909736633,0.0,1.0,0.27574798464775085,0.4118753671646118,0.9160280823707581,0.7835547924041748,0.27856624126434326,0.0,0.0,0.0,0.5956398248672485,0.0,0.0,0.9885618686676025,0.11563374847173691,0.5582022070884705,0.20712003111839294,0.18613672256469727
